pathway,overlap,gene_set_size,pathway_size,p_value
NEGATIVE REGULATION OF MIRNA PROCESSING,1,433,5,0.44489316088154174
SYNAPTIC SIGNALING VIA NEUROPEPTIDE,1,433,5,0.44489316088154174
DEFENSE RESPONSE TO TUMOR CELL,1,433,5,0.44489316088154174
CYTOPLASM ORGANIZATION,1,433,5,0.44489316088154174
ENDOPLASMIC RETICULUM ORGANIZATION,1,433,5,0.44489316088154174
REGULATION OF FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF DIGESTIVE SYSTEM PROCESS,1,433,5,0.44489316088154174
POSITIVE REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,1,433,5,0.44489316088154174
NATURAL KILLER CELL CHEMOTAXIS,1,433,5,0.44489316088154174
ELASTIC FIBER ASSEMBLY,1,433,5,0.44489316088154174
MALE MATING BEHAVIOR,1,433,5,0.44489316088154174
REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,1,433,5,0.44489316088154174
RENAL SODIUM ION TRANSPORT,1,433,5,0.44489316088154174
REGULATION OF ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,433,5,0.44489316088154174
PLASMA MEMBRANE REPAIR,1,433,5,0.44489316088154174
REGULATION OF CARDIAC MUSCLE CELL MEMBRANE REPOLARIZATION,1,433,5,0.44489316088154174
NEUROTRANSMITTER RECEPTOR INTERNALIZATION,1,433,5,0.44489316088154174
ANGIOTENSIN ACTIVATED SIGNALING PATHWAY,1,433,5,0.44489316088154174
REGULATION OF TRANSCRIPTION BY GLUCOSE,1,433,5,0.44489316088154174
CELLULAR RESPONSE TO LEPTIN STIMULUS,1,433,5,0.44489316088154174
HEME BIOSYNTHETIC PROCESS,1,433,5,0.44489316088154174
ASTROCYTE CELL MIGRATION,1,433,5,0.44489316088154174
PYRIDINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,1,433,5,0.44489316088154174
POSITIVE REGULATION OF EPITHELIAL TUBE FORMATION,1,433,5,0.44489316088154174
RESPONSE TO OXYGEN RADICAL,1,433,5,0.44489316088154174
POSITIVE REGULATION OF T CELL APOPTOTIC PROCESS,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF PROTEIN MATURATION,1,433,5,0.44489316088154174
POSITIVE REGULATION OF SYNAPTIC VESICLE RECYCLING,1,433,5,0.44489316088154174
WOUND HEALING INVOLVED IN INFLAMMATORY RESPONSE,1,433,5,0.44489316088154174
POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,1,433,5,0.44489316088154174
INTERLEUKIN 13 PRODUCTION,1,433,5,0.44489316088154174
TESTOSTERONE BIOSYNTHETIC PROCESS,1,433,5,0.44489316088154174
POSITIVE REGULATION OF GAP JUNCTION ASSEMBLY,1,433,5,0.44489316088154174
SPINAL CORD OLIGODENDROCYTE CELL DIFFERENTIATION,1,433,5,0.44489316088154174
REGULATION OF FEVER GENERATION,1,433,5,0.44489316088154174
PROTEIN K63 LINKED UBIQUITINATION,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY,1,433,5,0.44489316088154174
GAMMA AMINOBUTYRIC ACID TRANSPORT,1,433,5,0.44489316088154174
POSITIVE REGULATION OF PROTEIN ACETYLATION,1,433,5,0.44489316088154174
RELAXATION OF CARDIAC MUSCLE,1,433,5,0.44489316088154174
TOLL LIKE RECEPTOR 7 SIGNALING PATHWAY,1,433,5,0.44489316088154174
RNA 3 END PROCESSING,1,433,5,0.44489316088154174
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION,1,433,5,0.44489316088154174
POSITIVE REGULATION OF SMOOTH MUSCLE CELL APOPTOTIC PROCESS,1,433,5,0.44489316088154174
REGULATION OF HEAT GENERATION,1,433,5,0.44489316088154174
CANALICULAR BILE ACID TRANSPORT,1,433,5,0.44489316088154174
LACTATE TRANSPORT,1,433,5,0.44489316088154174
HEAT GENERATION,1,433,5,0.44489316088154174
AMINO SUGAR CATABOLIC PROCESS,1,433,5,0.44489316088154174
CELLULAR RESPONSE TO IRON ION,1,433,5,0.44489316088154174
MODULATION BY SYMBIONT OF ENTRY INTO HOST,1,433,5,0.44489316088154174
RESPONSE TO UV A,1,433,5,0.44489316088154174
EMBRYONIC BODY MORPHOGENESIS,1,433,5,0.44489316088154174
REGULATION OF ODONTOBLAST DIFFERENTIATION,1,433,5,0.44489316088154174
POSITIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY,1,433,5,0.44489316088154174
POSITIVE REGULATION OF SECONDARY METABOLITE BIOSYNTHETIC PROCESS,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS,1,433,5,0.44489316088154174
RESPONSE TO PROSTAGLANDIN E,1,433,5,0.44489316088154174
ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY,1,433,5,0.44489316088154174
SPERM CAPACITATION,1,433,5,0.44489316088154174
MITOCHONDRION DISTRIBUTION,1,433,5,0.44489316088154174
NEUTROPHIL EXTRAVASATION,1,433,5,0.44489316088154174
REGULATION OF SKELETAL MUSCLE TISSUE REGENERATION,1,433,5,0.44489316088154174
OLIGODENDROCYTE CELL FATE SPECIFICATION,1,433,5,0.44489316088154174
GLOSSOPHARYNGEAL NERVE DEVELOPMENT,1,433,5,0.44489316088154174
POSITIVE REGULATION OF SKELETAL MUSCLE TISSUE REGENERATION,1,433,5,0.44489316088154174
REGULATION OF FEMALE GONAD DEVELOPMENT,1,433,5,0.44489316088154174
RESPONSE TO CALORIC RESTRICTION,1,433,5,0.44489316088154174
SYNAPTIC VESICLE TRANSPORT,1,433,5,0.44489316088154174
SOMATOTROPIN SECRETING CELL DIFFERENTIATION,1,433,5,0.44489316088154174
VENOUS BLOOD VESSEL MORPHOGENESIS,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,1,433,5,0.44489316088154174
REGULATION OF THYMOCYTE APOPTOTIC PROCESS,1,433,5,0.44489316088154174
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,3,433,22,0.44814166188566945
POSITIVE REGULATION OF BONE MINERALIZATION,3,433,22,0.44814166188566945
GRANULOCYTE ACTIVATION,3,433,22,0.44814166188566945
VIRAL GENOME REPLICATION,3,433,22,0.44814166188566945
REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,3,433,22,0.44814166188566945
RESPONSE TO FATTY ACID,3,433,22,0.44814166188566945
POSITIVE REGULATION OF SMOOTH MUSCLE CELL MIGRATION,3,433,22,0.44814166188566945
SUPEROXIDE METABOLIC PROCESS,3,433,22,0.44814166188566945
PROTEOGLYCAN METABOLIC PROCESS,3,433,22,0.44814166188566945
CAMERA TYPE EYE PHOTORECEPTOR CELL DIFFERENTIATION,3,433,22,0.44814166188566945
REGULATION OF CATION CHANNEL ACTIVITY,3,433,22,0.44814166188566945
CELLULAR RESPONSE TO CHEMICAL STRESS,8,433,66,0.45275487954418947
POSITIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY,4,433,31,0.4564465133231591
RESPONSE TO VITAMIN,4,433,31,0.4564465133231591
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,4,433,31,0.4564465133231591
STRIATED MUSCLE ADAPTATION,4,433,31,0.4564465133231591
KERATINIZATION,4,433,31,0.4564465133231591
REGULATION OF MYELOID CELL DIFFERENTIATION,11,433,93,0.4598976841638132
POSITIVE REGULATION OF CALCIUM ION TRANSPORT,5,433,40,0.46167589027174133
SPERMATID DIFFERENTIATION,5,433,40,0.46167589027174133
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION,5,433,40,0.46167589027174133
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,5,433,40,0.46167589027174133
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,5,433,40,0.46167589027174133
INTERMEDIATE FILAMENT BASED PROCESS,5,433,40,0.46167589027174133
MUSCLE ORGAN DEVELOPMENT,19,433,165,0.4692691383947424
POTASSIUM ION TRANSPORT,8,433,67,0.4702545828422475
ICOSANOID BIOSYNTHETIC PROCESS,2,433,14,0.4710337777123858
PEPTIDE METABOLIC PROCESS,2,433,14,0.4710337777123858
CELL JUNCTION DISASSEMBLY,2,433,14,0.4710337777123858
REGULATION OF PROTEIN IMPORT INTO NUCLEUS,2,433,14,0.4710337777123858
BILE ACID METABOLIC PROCESS,2,433,14,0.4710337777123858
REGULATION OF RESPONSE TO NUTRIENT LEVELS,2,433,14,0.4710337777123858
RELAXATION OF MUSCLE,2,433,14,0.4710337777123858
REGULATION OF STEROID HORMONE BIOSYNTHETIC PROCESS,2,433,14,0.4710337777123858
POSITIVE REGULATION OF NUCLEOTIDE CATABOLIC PROCESS,2,433,14,0.4710337777123858
REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,2,433,14,0.4710337777123858
NEGATIVE REGULATION OF CALCIUM ION TRANSPORT,2,433,14,0.4710337777123858
RESPONSE TO INTERLEUKIN 4,2,433,14,0.4710337777123858
NEUROPEPTIDE SIGNALING PATHWAY,2,433,14,0.4710337777123858
AMINE BIOSYNTHETIC PROCESS,2,433,14,0.4710337777123858
ENDOSOMAL TRANSPORT,2,433,14,0.4710337777123858
POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS,2,433,14,0.4710337777123858
REGULATION OF PROTEIN UBIQUITINATION,2,433,14,0.4710337777123858
CERAMIDE BIOSYNTHETIC PROCESS,2,433,14,0.4710337777123858
POSITIVE REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION,2,433,14,0.4710337777123858
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS,2,433,14,0.4710337777123858
REGULATION OF PRESYNAPTIC MEMBRANE POTENTIAL,2,433,14,0.4710337777123858
REGULATION OF T HELPER CELL DIFFERENTIATION,2,433,14,0.4710337777123858
EXTRACELLULAR MATRIX DISASSEMBLY,2,433,14,0.4710337777123858
LYMPHOCYTE CHEMOTAXIS,2,433,14,0.4710337777123858
REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION,2,433,14,0.4710337777123858
POSITIVE REGULATION OF UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,2,433,14,0.4710337777123858
AXIS ELONGATION,2,433,14,0.4710337777123858
POSITIVE REGULATION OF OLIGODENDROCYTE DIFFERENTIATION,2,433,14,0.4710337777123858
ESTROGEN RECEPTOR SIGNALING PATHWAY,2,433,14,0.4710337777123858
NEGATIVE REGULATION OF CYTOKINE PRODUCTION,10,433,85,0.47346011714931524
NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION,3,433,23,0.47827020369348117
CELLULAR RESPONSE TO EXTERNAL STIMULUS,3,433,23,0.47827020369348117
REGULATION OF PLATELET ACTIVATION,3,433,23,0.47827020369348117
EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,3,433,23,0.47827020369348117
OVARIAN FOLLICLE DEVELOPMENT,3,433,23,0.47827020369348117
REGULATION OF ORGANIC ACID TRANSPORT,3,433,23,0.47827020369348117
REGULATION OF MRNA CATABOLIC PROCESS,3,433,23,0.47827020369348117
NEGATIVE REGULATION OF CYTOSKELETON ORGANIZATION,3,433,23,0.47827020369348117
ACIDIC AMINO ACID TRANSPORT,3,433,23,0.47827020369348117
PHOSPHOLIPID TRANSPORT,3,433,23,0.47827020369348117
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS,3,433,23,0.47827020369348117
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS,3,433,23,0.47827020369348117
ORGANIC CATION TRANSPORT,3,433,23,0.47827020369348117
REGULATION OF GRANULOCYTE CHEMOTAXIS,3,433,23,0.47827020369348117
CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS,3,433,23,0.47827020369348117
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,4,433,32,0.4818642776850383
ACTIN FILAMENT BUNDLE ORGANIZATION,4,433,32,0.4818642776850383
INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS,4,433,32,0.4818642776850383
CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,4,433,32,0.4818642776850383
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,5,433,41,0.4840811005501837
MYELOID LEUKOCYTE MEDIATED IMMUNITY,5,433,41,0.4840811005501837
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,5,433,41,0.4840811005501837
REGULATION OF PROTEIN CATABOLIC PROCESS,6,433,50,0.4856128914515176
NEGATIVE REGULATION OF CELL CYCLE,7,433,59,0.48674794858113174
POSITIVE REGULATION OF ORGANELLE ORGANIZATION,9,433,77,0.4883385786793932
REGULATION OF APOPTOTIC SIGNALING PATHWAY,10,433,86,0.48892320273495643
CELL CELL SIGNALING,40,433,356,0.4935473517071801
CONNECTIVE TISSUE DEVELOPMENT,17,433,150,0.5030511693635803
CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM,10,433,87,0.5042787460358659
ORGANELLE LOCALIZATION,9,433,78,0.5045448282548908
POSITIVE REGULATION OF LEUKOCYTE MIGRATION,7,433,60,0.5052094330422581
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,7,433,60,0.5052094330422581
ADULT BEHAVIOR,7,433,60,0.5052094330422581
NEUROTRANSMITTER TRANSPORT,7,433,60,0.5052094330422581
INTERLEUKIN 6 PRODUCTION,6,433,51,0.5056362176426662
NUCLEAR TRANSPORT,5,433,42,0.50615561356447
DNA TEMPLATED TRANSCRIPTION INITIATION,5,433,42,0.50615561356447
POSITIVE REGULATION OF PROTEIN CONTAINING COMPLEX ASSEMBLY,5,433,42,0.50615561356447
EMBRYONIC PATTERN SPECIFICATION,5,433,42,0.50615561356447
LUTEINIZATION,1,433,6,0.5065875298082083
REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY,1,433,6,0.5065875298082083
INTERLEUKIN 5 PRODUCTION,1,433,6,0.5065875298082083
THYROID HORMONE TRANSPORT,1,433,6,0.5065875298082083
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF FEAR RESPONSE,1,433,6,0.5065875298082083
POSITIVE REGULATION OF PHOSPHATASE ACTIVITY,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF ORGANIC ACID TRANSPORT,1,433,6,0.5065875298082083
PHOSPHATIDYLINOSITOL MEDIATED SIGNALING,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF D GLUCOSE IMPORT,1,433,6,0.5065875298082083
HEPARAN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF NEURON MATURATION,1,433,6,0.5065875298082083
REGULATION OF RESPONSE TO FOOD,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF MONOOXYGENASE ACTIVITY,1,433,6,0.5065875298082083
REGULATION OF HEMATOPOIETIC STEM CELL PROLIFERATION,1,433,6,0.5065875298082083
DIACYLGLYCEROL METABOLIC PROCESS,1,433,6,0.5065875298082083
PARAXIAL MESODERM MORPHOGENESIS,1,433,6,0.5065875298082083
RESPONSE TO HYPEROXIA,1,433,6,0.5065875298082083
POSITIVE REGULATION OF P38MAPK CASCADE,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT,1,433,6,0.5065875298082083
POSITIVE REGULATION OF TOOTH MINERALIZATION,1,433,6,0.5065875298082083
CELLULAR RESPONSE TO COPPER ION,1,433,6,0.5065875298082083
INTRACELLULAR PH REDUCTION,1,433,6,0.5065875298082083
REGULATION OF GLUCOCORTICOID BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF REGULATORY NCRNA PROCESSING,1,433,6,0.5065875298082083
POSITIVE REGULATION OF KERATINOCYTE PROLIFERATION,1,433,6,0.5065875298082083
SYNAPTIC VESICLE PRIMING,1,433,6,0.5065875298082083
RESPONSE TO HYDROPEROXIDE,1,433,6,0.5065875298082083
REGULATION OF GLUCOCORTICOID METABOLIC PROCESS,1,433,6,0.5065875298082083
POSITIVE REGULATION OF SEQUESTERING OF CALCIUM ION,1,433,6,0.5065875298082083
THYMOCYTE APOPTOTIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF ENAMEL MINERALIZATION,1,433,6,0.5065875298082083
POSITIVE REGULATION OF CHOLESTEROL STORAGE,1,433,6,0.5065875298082083
REGULATION OF T HELPER 1 CELL CYTOKINE PRODUCTION,1,433,6,0.5065875298082083
GANGLIOSIDE METABOLIC PROCESS,1,433,6,0.5065875298082083
WOUND HEALING SPREADING OF EPIDERMAL CELLS,1,433,6,0.5065875298082083
POSITIVE REGULATION OF DEPHOSPHORYLATION,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF T HELPER 2 CELL DIFFERENTIATION,1,433,6,0.5065875298082083
FATTY ACID HOMEOSTASIS,1,433,6,0.5065875298082083
PHOTOTRANSDUCTION,1,433,6,0.5065875298082083
RENAL VESICLE FORMATION,1,433,6,0.5065875298082083
LEUKOTRIENE BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
PEPTIDYL TYROSINE DEPHOSPHORYLATION,1,433,6,0.5065875298082083
CELLULAR DEFENSE RESPONSE,1,433,6,0.5065875298082083
POSITIVE REGULATION OF GLUCONEOGENESIS,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF KERATINOCYTE DIFFERENTIATION,1,433,6,0.5065875298082083
REGULATION OF T HELPER 1 CELL DIFFERENTIATION,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF VASOCONSTRICTION,1,433,6,0.5065875298082083
CALCIUM INDEPENDENT CELL CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES,1,433,6,0.5065875298082083
CELLULAR RESPONSE TO ETHER,1,433,6,0.5065875298082083
CELLULAR RESPONSE TO FOLLICLE STIMULATING HORMONE STIMULUS,1,433,6,0.5065875298082083
CELLULAR RESPONSE TO CHOLESTEROL,1,433,6,0.5065875298082083
POSITIVE REGULATION OF T HELPER CELL DIFFERENTIATION,1,433,6,0.5065875298082083
POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION,1,433,6,0.5065875298082083
TOLL LIKE RECEPTOR 9 SIGNALING PATHWAY,1,433,6,0.5065875298082083
EXTRACELLULAR REGULATION OF SIGNAL TRANSDUCTION,1,433,6,0.5065875298082083
REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS,1,433,6,0.5065875298082083
PHOSPHATIDYLCHOLINE CATABOLIC PROCESS,1,433,6,0.5065875298082083
PLASMA LIPOPROTEIN PARTICLE ASSEMBLY,1,433,6,0.5065875298082083
PRIMARY AMINO COMPOUND METABOLIC PROCESS,1,433,6,0.5065875298082083
POSITIVE REGULATION OF RESPONSE TO TUMOR CELL,1,433,6,0.5065875298082083
CARBON CATABOLITE REGULATION OF TRANSCRIPTION,1,433,6,0.5065875298082083
REGULATION OF VITAMIN METABOLIC PROCESS,1,433,6,0.5065875298082083
ANTIBACTERIAL INNATE IMMUNE RESPONSE,1,433,6,0.5065875298082083
MUCOCILIARY CLEARANCE,1,433,6,0.5065875298082083
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING,1,433,6,0.5065875298082083
MONOCYTE EXTRAVASATION,1,433,6,0.5065875298082083
RESPONSE TO HEPATOCYTE GROWTH FACTOR,1,433,6,0.5065875298082083
REGULATION OF COMPLEMENT ACTIVATION,1,433,6,0.5065875298082083
ENDOTHELIAL CELL MORPHOGENESIS,1,433,6,0.5065875298082083
GROOMING BEHAVIOR,1,433,6,0.5065875298082083
RENAL WATER HOMEOSTASIS,1,433,6,0.5065875298082083
MRNA TRANSPORT,1,433,6,0.5065875298082083
POSITIVE REGULATION OF GASTRULATION,1,433,6,0.5065875298082083
RESPONSE TO MONOAMINE,1,433,6,0.5065875298082083
POSITIVE REGULATION OF LIPID CATABOLIC PROCESS,1,433,6,0.5065875298082083
ASYMMETRIC CELL DIVISION,1,433,6,0.5065875298082083
REGULATION OF RENAL SYSTEM PROCESS,1,433,6,0.5065875298082083
DOPAMINE BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
RENAL TUBULAR SECRETION,1,433,6,0.5065875298082083
HEPATOCYTE APOPTOTIC PROCESS,1,433,6,0.5065875298082083
CELL CYCLE PHASE,1,433,6,0.5065875298082083
SKELETAL MUSCLE FIBER DIFFERENTIATION,1,433,6,0.5065875298082083
REGULATION OF VASCULOGENESIS,1,433,6,0.5065875298082083
NEUROBLAST MIGRATION,1,433,6,0.5065875298082083
NEUROBLAST DIFFERENTIATION,1,433,6,0.5065875298082083
RESPONSE TO MERCURY ION,1,433,6,0.5065875298082083
PHOSPHATIDYLINOSITOL PHOSPHATE BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF DOPAMINERGIC NEURON DIFFERENTIATION,1,433,6,0.5065875298082083
POSITIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,1,433,6,0.5065875298082083
POSITIVE REGULATION OF CHONDROCYTE PROLIFERATION,1,433,6,0.5065875298082083
NERVOUS SYSTEM PROCESS INVOLVED IN REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE,1,433,6,0.5065875298082083
REGULATION OF PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,433,6,0.5065875298082083
REGULATION OF CIRCADIAN SLEEP WAKE CYCLE,1,433,6,0.5065875298082083
MESENCHYMAL EPITHELIAL CELL SIGNALING,1,433,6,0.5065875298082083
ACROSOME ASSEMBLY,1,433,6,0.5065875298082083
GLYCOPROTEIN CATABOLIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION,1,433,6,0.5065875298082083
POTASSIUM ION EXPORT ACROSS PLASMA MEMBRANE,1,433,6,0.5065875298082083
FAT SOLUBLE VITAMIN BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
NEUROTRANSMITTER LOADING INTO SYNAPTIC VESICLE,1,433,6,0.5065875298082083
REGULATION OF PEPTIDYL THREONINE PHOSPHORYLATION,1,433,6,0.5065875298082083
REGULATION OF AMINO ACID METABOLIC PROCESS,1,433,6,0.5065875298082083
THALAMUS DEVELOPMENT,1,433,6,0.5065875298082083
AMPA GLUTAMATE RECEPTOR CLUSTERING,1,433,6,0.5065875298082083
NEGATIVE REGULATION OF FEEDING BEHAVIOR,1,433,6,0.5065875298082083
RNA TEMPLATED DNA BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
SEBACEOUS GLAND DEVELOPMENT,1,433,6,0.5065875298082083
POSITIVE REGULATION OF SKELETAL MUSCLE FIBER DEVELOPMENT,1,433,6,0.5065875298082083
POSITIVE REGULATION OF GLOMERULAR MESANGIAL CELL PROLIFERATION,1,433,6,0.5065875298082083
MIRNA PROCESSING,1,433,6,0.5065875298082083
METANEPHRIC COLLECTING DUCT DEVELOPMENT,1,433,6,0.5065875298082083
FC RECEPTOR SIGNALING PATHWAY,1,433,6,0.5065875298082083
TRICUSPID VALVE DEVELOPMENT,1,433,6,0.5065875298082083
ANDROGEN BIOSYNTHETIC PROCESS,1,433,6,0.5065875298082083
REGULATION OF T CELL CHEMOTAXIS,1,433,6,0.5065875298082083
CARDIAC MUSCLE CELL MEMBRANE REPOLARIZATION,1,433,6,0.5065875298082083
OSTEOCLAST PROLIFERATION,1,433,6,0.5065875298082083
EPITHELIAL FLUID TRANSPORT,1,433,6,0.5065875298082083
HYALURONAN CATABOLIC PROCESS,1,433,6,0.5065875298082083
MODULATION BY HOST OF VIRAL PROCESS,1,433,6,0.5065875298082083
MESENCHYMAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,1,433,6,0.5065875298082083
RESPONSE TO ESTROGEN,4,433,33,0.5068015554361789
LONG TERM SYNAPTIC POTENTIATION,4,433,33,0.5068015554361789
POSITIVE REGULATION OF LIPID TRANSPORT,4,433,33,0.5068015554361789
PROSTATE GLAND DEVELOPMENT,4,433,33,0.5068015554361789
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION,3,433,24,0.5076092576919421
OLFACTORY LOBE DEVELOPMENT,3,433,24,0.5076092576919421
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS,3,433,24,0.5076092576919421
PIGMENT METABOLIC PROCESS,3,433,24,0.5076092576919421
NEGATIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,3,433,24,0.5076092576919421
NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS,3,433,24,0.5076092576919421
TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,3,433,24,0.5076092576919421
PEPTIDYL SERINE MODIFICATION,3,433,24,0.5076092576919421
RETINOIC ACID RECEPTOR SIGNALING PATHWAY,3,433,24,0.5076092576919421
RESPONSE TO OSMOTIC STRESS,3,433,24,0.5076092576919421
MATING BEHAVIOR,2,433,15,0.50848043098485
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS,2,433,15,0.50848043098485
POSITIVE REGULATION OF INTRACELLULAR TRANSPORT,2,433,15,0.50848043098485
REGULATION OF HOMOTYPIC CELL CELL ADHESION,2,433,15,0.50848043098485
NEURON CELLULAR HOMEOSTASIS,2,433,15,0.50848043098485
MACROAUTOPHAGY,2,433,15,0.50848043098485
REGULATION OF PROTEIN DEPOLYMERIZATION,2,433,15,0.50848043098485
DETECTION OF LIGHT STIMULUS,2,433,15,0.50848043098485
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS,2,433,15,0.50848043098485
BILE ACID AND BILE SALT TRANSPORT,2,433,15,0.50848043098485
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,2,433,15,0.50848043098485
CELLULAR RESPONSE TO VIRUS,2,433,15,0.50848043098485
POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY,2,433,15,0.50848043098485
NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS,2,433,15,0.50848043098485
POSTSYNAPTIC SIGNAL TRANSDUCTION,2,433,15,0.50848043098485
PROTEOGLYCAN BIOSYNTHETIC PROCESS,2,433,15,0.50848043098485
PIGMENT CELL DIFFERENTIATION,2,433,15,0.50848043098485
REGULATION OF PROTEIN CONTAINING COMPLEX DISASSEMBLY,2,433,15,0.50848043098485
METANEPHRIC EPITHELIUM DEVELOPMENT,2,433,15,0.50848043098485
MELANOCYTE DIFFERENTIATION,2,433,15,0.50848043098485
T CELL MEDIATED CYTOTOXICITY,2,433,15,0.50848043098485
REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,2,433,15,0.50848043098485
LACTATION,2,433,15,0.50848043098485
GLIAL CELL FATE COMMITMENT,2,433,15,0.50848043098485
