pathway,overlap,gene_set_size,pathway_size,p_value
T HELPER 17 CELL DIFFERENTIATION,1,191,13,0.47985379713439025
NEGATIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION,1,191,13,0.47985379713439025
CD8 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,1,191,13,0.47985379713439025
MAINTENANCE OF SYNAPSE STRUCTURE,1,191,13,0.47985379713439025
PRESYNAPTIC MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION,1,191,13,0.47985379713439025
POLYSACCHARIDE BIOSYNTHETIC PROCESS,1,191,13,0.47985379713439025
DEFENSE RESPONSE TO FUNGUS,1,191,13,0.47985379713439025
SECRETORY GRANULE ORGANIZATION,1,191,13,0.47985379713439025
POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,1,191,13,0.47985379713439025
PROTEIN FOLDING,1,191,13,0.47985379713439025
MELANIN METABOLIC PROCESS,1,191,13,0.47985379713439025
RESPONSE TO INTERFERON BETA,1,191,13,0.47985379713439025
REGULATION OF GAMMA DELTA T CELL ACTIVATION,1,191,13,0.47985379713439025
HYDROGEN PEROXIDE CATABOLIC PROCESS,1,191,13,0.47985379713439025
RESPONSE TO FOOD,1,191,13,0.47985379713439025
TETRAPYRROLE METABOLIC PROCESS,1,191,13,0.47985379713439025
MESODERMAL CELL FATE COMMITMENT,1,191,13,0.47985379713439025
CEREBRAL CORTEX RADIALLY ORIENTED CELL MIGRATION,1,191,13,0.47985379713439025
MEMBRANE PROTEIN PROTEOLYSIS,1,191,13,0.47985379713439025
POSITIVE REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,1,191,13,0.47985379713439025
CELLULAR RESPIRATION,1,191,13,0.47985379713439025
LOCOMOTOR RHYTHM,1,191,13,0.47985379713439025
RESPONSE TO FLUID SHEAR STRESS,1,191,13,0.47985379713439025
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY RENIN ANGIOTENSIN,1,191,13,0.47985379713439025
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL,1,191,13,0.47985379713439025
STARTLE RESPONSE,1,191,13,0.47985379713439025
B CELL HOMEOSTASIS,1,191,13,0.47985379713439025
COLLAGEN CATABOLIC PROCESS,1,191,13,0.47985379713439025
RESPONSE TO AMINE,1,191,13,0.47985379713439025
DNA INTEGRITY CHECKPOINT SIGNALING,1,191,13,0.47985379713439025
HYALURONAN METABOLIC PROCESS,1,191,13,0.47985379713439025
GLUCAN METABOLIC PROCESS,1,191,13,0.47985379713439025
REGULATION OF POLYSACCHARIDE METABOLIC PROCESS,1,191,13,0.47985379713439025
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION,1,191,13,0.47985379713439025
LIPOPROTEIN METABOLIC PROCESS,1,191,13,0.47985379713439025
TELENCEPHALON DEVELOPMENT,6,191,113,0.48019898567640534
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS,4,191,73,0.4834507634389018
PALLIUM DEVELOPMENT,4,191,73,0.4834507634389018
SYNAPSE ASSEMBLY,4,191,73,0.4834507634389018
REGULATION OF CHEMOTAXIS,4,191,73,0.4834507634389018
MONOATOMIC ION TRANSMEMBRANE TRANSPORT,12,191,235,0.4841188408881321
SECRETION,15,191,296,0.48480543752567007
BONE MORPHOGENESIS,3,191,53,0.4850231671147918
OLEFINIC COMPOUND METABOLIC PROCESS,3,191,53,0.4850231671147918
PROTEIN PROCESSING,3,191,53,0.4850231671147918
ENDOCHONDRAL BONE MORPHOGENESIS,2,191,33,0.48589549794576953
MODULATION OF PROCESS OF ANOTHER ORGANISM,2,191,33,0.48589549794576953
MECHANORECEPTOR DIFFERENTIATION,2,191,33,0.48589549794576953
LONG TERM SYNAPTIC POTENTIATION,2,191,33,0.48589549794576953
REGULATION OF TISSUE REMODELING,2,191,33,0.48589549794576953
PHAGOCYTOSIS,4,191,74,0.49420167949789656
MUSCLE ORGAN MORPHOGENESIS,3,191,54,0.49761755933933544
MONOATOMIC CATION TRANSMEMBRANE TRANSPORT,10,191,197,0.5011385974270345
REGULATION OF AUTOPHAGY,2,191,34,0.5018429679558797
REGULATION OF OSTEOCLAST DIFFERENTIATION,2,191,34,0.5018429679558797
CHEMOKINE PRODUCTION,2,191,34,0.5018429679558797
SENSORY PERCEPTION OF PAIN,2,191,34,0.5018429679558797
PROTEOLYSIS,12,191,238,0.5023956936373115
ORGANELLE ASSEMBLY,7,191,136,0.5026115513563136
T CELL PROLIFERATION,4,191,75,0.5048593370962465
CELLULAR RESPONSE TO ABIOTIC STIMULUS,4,191,75,0.5048593370962465
CELLULAR RESPONSE TO HORMONE STIMULUS,11,191,218,0.5049586620388149
ADULT WALKING BEHAVIOR,1,191,14,0.5054062469150825
ICOSANOID BIOSYNTHETIC PROCESS,1,191,14,0.5054062469150825
REGULATION OF ANIMAL ORGAN FORMATION,1,191,14,0.5054062469150825
COCHLEA MORPHOGENESIS,1,191,14,0.5054062469150825
MITOCHONDRIAL TRANSPORT,1,191,14,0.5054062469150825
REGULATION OF PRESYNAPSE ORGANIZATION,1,191,14,0.5054062469150825
NEUTRAL LIPID BIOSYNTHETIC PROCESS,1,191,14,0.5054062469150825
POSITIVE REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY,1,191,14,0.5054062469150825
MEIOSIS I CELL CYCLE PROCESS,1,191,14,0.5054062469150825
MORPHOGENESIS OF A POLARIZED EPITHELIUM,1,191,14,0.5054062469150825
ZYMOGEN ACTIVATION,1,191,14,0.5054062469150825
LYMPHOCYTE CHEMOTAXIS,1,191,14,0.5054062469150825
REGULATION OF MACROPHAGE MIGRATION,1,191,14,0.5054062469150825
POSITIVE REGULATION OF NEUTROPHIL MIGRATION,1,191,14,0.5054062469150825
POSITIVE REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION,1,191,14,0.5054062469150825
SERTOLI CELL DIFFERENTIATION,1,191,14,0.5054062469150825
ATRIAL CARDIAC MUSCLE TISSUE DEVELOPMENT,1,191,14,0.5054062469150825
MATERNAL PLACENTA DEVELOPMENT,1,191,14,0.5054062469150825
REGULATION OF INTERLEUKIN 4 PRODUCTION,1,191,14,0.5054062469150825
STEM CELL DIVISION,1,191,14,0.5054062469150825
AMYLOID BETA CLEARANCE,1,191,14,0.5054062469150825
REGULATION OF MACROPHAGE CYTOKINE PRODUCTION,1,191,14,0.5054062469150825
NEUROPEPTIDE SIGNALING PATHWAY,1,191,14,0.5054062469150825
REGULATION OF NEUROINFLAMMATORY RESPONSE,1,191,14,0.5054062469150825
RESPONSE TO INTERLEUKIN 4,1,191,14,0.5054062469150825
CELLULAR RESPONSE TO FATTY ACID,1,191,14,0.5054062469150825
SENSORY PERCEPTION OF TEMPERATURE STIMULUS,1,191,14,0.5054062469150825
BILE ACID METABOLIC PROCESS,1,191,14,0.5054062469150825
POTASSIUM ION HOMEOSTASIS,1,191,14,0.5054062469150825
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL MIGRATION,1,191,14,0.5054062469150825
ESTROGEN RECEPTOR SIGNALING PATHWAY,1,191,14,0.5054062469150825
POSTSYNAPTIC SPECIALIZATION ASSEMBLY,1,191,14,0.5054062469150825
REGULATION OF STEROID HORMONE BIOSYNTHETIC PROCESS,1,191,14,0.5054062469150825
PEPTIDE METABOLIC PROCESS,1,191,14,0.5054062469150825
CELL CYCLE,12,191,239,0.5084559462448824
GENERATION OF PRECURSOR METABOLITES AND ENERGY,3,191,55,0.510057200528666
PROTEIN LOCALIZATION TO NUCLEUS,3,191,55,0.510057200528666
COGNITION,6,191,117,0.5146296740902337
POSITIVE REGULATION OF CELL CYCLE,4,191,76,0.5154184545384171
CELLULAR RESPONSE TO HYPOXIA,2,191,35,0.5174706412732609
HOMOTYPIC CELL CELL ADHESION,2,191,35,0.5174706412732609
ENDOCRINE PROCESS,2,191,35,0.5174706412732609
NEGATIVE REGULATION OF GENE EXPRESSION EPIGENETIC,2,191,35,0.5174706412732609
TRANSMISSION OF NERVE IMPULSE,2,191,35,0.5174706412732609
REGULATION OF ADAPTIVE IMMUNE RESPONSE,3,191,56,0.5223352419678564
ALPHA BETA T CELL DIFFERENTIATION,3,191,56,0.5223352419678564
POSITIVE REGULATION OF ORGANELLE ORGANIZATION,4,191,77,0.5258740701292517
REGULATION OF CATABOLIC PROCESS,7,191,139,0.5262062129591033
PROTEIN TRANSPORT,10,191,201,0.5274920017931995
SEXUAL REPRODUCTION,10,191,201,0.5274920017931995
POSITIVE REGULATION OF CYTOKINE PRODUCTION,8,191,160,0.5290108781888448
REGULATION OF ORGANELLE ORGANIZATION,8,191,160,0.5290108781888448
POTASSIUM ION IMPORT ACROSS PLASMA MEMBRANE,1,191,15,0.5297096703365436
NEUROTRANSMITTER UPTAKE,1,191,15,0.5297096703365436
SKELETAL MUSCLE TISSUE REGENERATION,1,191,15,0.5297096703365436
REGULATION OF ATP DEPENDENT ACTIVITY,1,191,15,0.5297096703365436
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,1,191,15,0.5297096703365436
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS,1,191,15,0.5297096703365436
NEGATIVE REGULATION OF INSULIN SECRETION,1,191,15,0.5297096703365436
POSTSYNAPTIC SIGNAL TRANSDUCTION,1,191,15,0.5297096703365436
NEURAL NUCLEUS DEVELOPMENT,1,191,15,0.5297096703365436
POSITIVE REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,191,15,0.5297096703365436
MACROPHAGE CHEMOTAXIS,1,191,15,0.5297096703365436
SKELETAL MUSCLE CONTRACTION,1,191,15,0.5297096703365436
POSITIVE REGULATION OF B CELL PROLIFERATION,1,191,15,0.5297096703365436
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE,1,191,15,0.5297096703365436
REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,1,191,15,0.5297096703365436
GLIAL CELL FATE COMMITMENT,1,191,15,0.5297096703365436
CALCIUM ION REGULATED EXOCYTOSIS,1,191,15,0.5297096703365436
REGULATION OF NEUTROPHIL CHEMOTAXIS,1,191,15,0.5297096703365436
POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY,1,191,15,0.5297096703365436
T CELL LINEAGE COMMITMENT,1,191,15,0.5297096703365436
NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS,1,191,15,0.5297096703365436
CORONARY VASCULATURE MORPHOGENESIS,1,191,15,0.5297096703365436
PIGMENT CELL DIFFERENTIATION,1,191,15,0.5297096703365436
POSITIVE REGULATION OF STEROL TRANSPORT,1,191,15,0.5297096703365436
LACTATION,1,191,15,0.5297096703365436
CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE,1,191,15,0.5297096703365436
CELLULAR RESPONSE TO GLUCOSE STARVATION,1,191,15,0.5297096703365436
MACROAUTOPHAGY,1,191,15,0.5297096703365436
ENERGY RESERVE METABOLIC PROCESS,1,191,15,0.5297096703365436
POSITIVE REGULATION OF COLLAGEN METABOLIC PROCESS,1,191,15,0.5297096703365436
MELANOCYTE DIFFERENTIATION,1,191,15,0.5297096703365436
REGULATION OF HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,1,191,15,0.5297096703365436
NEGATIVE REGULATION OF TYPE II INTERFERON PRODUCTION,1,191,15,0.5297096703365436
REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL,1,191,15,0.5297096703365436
CEREBELLAR CORTEX DEVELOPMENT,1,191,15,0.5297096703365436
RESPONSE TO PH,1,191,15,0.5297096703365436
RESPONSE TO HORMONE,16,191,325,0.5307167816601033
MEMBRANE ORGANIZATION,6,191,119,0.5315285021885009
POSITIVE REGULATION OF PROTEOLYSIS,2,191,36,0.5327714797868515
PROTEIN HOMOOLIGOMERIZATION,2,191,36,0.5327714797868515
REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,2,191,36,0.5327714797868515
NEGATIVE REGULATION OF PROTEOLYSIS,2,191,36,0.5327714797868515
ADULT LOCOMOTORY BEHAVIOR,2,191,36,0.5327714797868515
LEUKOCYTE DEGRANULATION,2,191,36,0.5327714797868515
RESPONSE TO REACTIVE OXYGEN SPECIES,3,191,57,0.5344454604450248
ORGANIC ACID BIOSYNTHETIC PROCESS,3,191,57,0.5344454604450248
POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,3,191,57,0.5344454604450248
FOREBRAIN GENERATION OF NEURONS,3,191,57,0.5344454604450248
LIMBIC SYSTEM DEVELOPMENT,3,191,57,0.5344454604450248
KETONE METABOLIC PROCESS,3,191,57,0.5344454604450248
REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION,3,191,57,0.5344454604450248
AMIDE TRANSPORT,6,191,120,0.539888367203005
CELL PROJECTION ORGANIZATION,20,191,410,0.54395178916718
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,3,191,58,0.5463822339238553
GASTRULATION,4,191,79,0.54645651544128
REGULATION OF PROTEOLYSIS,4,191,79,0.54645651544128
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE,2,191,37,0.5477398905466702
REGULATION OF CELL DIVISION,2,191,37,0.5477398905466702
REGULATION OF RESPONSE TO CYTOKINE STIMULUS,2,191,37,0.5477398905466702
REGULATION OF PHAGOCYTOSIS,2,191,37,0.5477398905466702
PIGMENTATION,2,191,37,0.5477398905466702
REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS,1,191,16,0.5528248152067748
MIDDLE EAR MORPHOGENESIS,1,191,16,0.5528248152067748
REGULATION OF CELLULAR EXTRAVASATION,1,191,16,0.5528248152067748
RESPONSE TO FUNGUS,1,191,16,0.5528248152067748
POSTSYNAPTIC DENSITY ORGANIZATION,1,191,16,0.5528248152067748
REGULATION OF TRIGLYCERIDE METABOLIC PROCESS,1,191,16,0.5528248152067748
GABAERGIC NEURON DIFFERENTIATION,1,191,16,0.5528248152067748
EMBRYONIC DIGESTIVE TRACT MORPHOGENESIS,1,191,16,0.5528248152067748
TRABECULA FORMATION,1,191,16,0.5528248152067748
RETINAL GANGLION CELL AXON GUIDANCE,1,191,16,0.5528248152067748
MACROPHAGE CYTOKINE PRODUCTION,1,191,16,0.5528248152067748
CELL PROLIFERATION IN FOREBRAIN,1,191,16,0.5528248152067748
LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE,1,191,16,0.5528248152067748
PROTEIN SUMOYLATION,1,191,16,0.5528248152067748
WALKING BEHAVIOR,1,191,16,0.5528248152067748
NEGATIVE REGULATION OF CELL SUBSTRATE ADHESION,1,191,16,0.5528248152067748
ACTIVATION OF PROTEIN KINASE ACTIVITY,1,191,16,0.5528248152067748
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY,1,191,16,0.5528248152067748
POSITIVE REGULATION OF NERVOUS SYSTEM PROCESS,1,191,16,0.5528248152067748
NEGATIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,1,191,16,0.5528248152067748
REGULATION OF ERBB SIGNALING PATHWAY,1,191,16,0.5528248152067748
POSITIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,1,191,16,0.5528248152067748
CELLULAR RESPONSE TO LIGHT STIMULUS,1,191,16,0.5528248152067748
NEUTROPHIL MEDIATED IMMUNITY,1,191,16,0.5528248152067748
SYNAPTIC TRANSMISSION GABAERGIC,1,191,16,0.5528248152067748
POSITIVE REGULATION OF HORMONE METABOLIC PROCESS,1,191,16,0.5528248152067748
POSITIVE REGULATION OF CHONDROCYTE DIFFERENTIATION,1,191,16,0.5528248152067748
ACTIVIN RECEPTOR SIGNALING PATHWAY,1,191,16,0.5528248152067748
NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS,1,191,16,0.5528248152067748
GLUTAMATERGIC NEURON DIFFERENTIATION,1,191,16,0.5528248152067748
REGULATION OF T CELL APOPTOTIC PROCESS,1,191,16,0.5528248152067748
REGULATION OF ENDOPEPTIDASE ACTIVITY,1,191,16,0.5528248152067748
INTERLEUKIN 17 PRODUCTION,1,191,16,0.5528248152067748
LONG TERM MEMORY,1,191,16,0.5528248152067748
POSITIVE REGULATION OF STEM CELL DIFFERENTIATION,1,191,16,0.5528248152067748
T CELL HOMEOSTASIS,1,191,16,0.5528248152067748
T HELPER 17 TYPE IMMUNE RESPONSE,1,191,16,0.5528248152067748
EXPORT FROM CELL,13,191,268,0.5575838464472533
EPIGENETIC REGULATION OF GENE EXPRESSION,3,191,59,0.5581405171186112
FORMATION OF PRIMARY GERM LAYER,3,191,59,0.5581405171186112
NEUROBLAST PROLIFERATION,2,191,38,0.5623716024533466
POSITIVE REGULATION OF HYDROLASE ACTIVITY,2,191,38,0.5623716024533466
REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,2,191,38,0.5623716024533466
ANIMAL ORGAN FORMATION,2,191,38,0.5623716024533466
VENTRICULAR SEPTUM DEVELOPMENT,2,191,38,0.5623716024533466
RESPONSE TO NUTRIENT LEVELS,7,191,144,0.5645626138173363
CELLULAR HOMEOSTASIS,11,191,228,0.5669619678558366
SPINAL CORD DEVELOPMENT,3,191,60,0.5697158170849331
RESPONSE TO NUTRIENT,3,191,60,0.5697158170849331
NEUROTRANSMITTER TRANSPORT,3,191,60,0.5697158170849331
REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,5,191,103,0.5739719978427203
DNA DAMAGE RESPONSE,5,191,103,0.5739719978427203
REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT,1,191,17,0.5748094896715129
EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,1,191,17,0.5748094896715129
PROTEIN LIPID COMPLEX ORGANIZATION,1,191,17,0.5748094896715129
NEUTROPHIL HOMEOSTASIS,1,191,17,0.5748094896715129
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL,1,191,17,0.5748094896715129
REGULATION OF KERATINOCYTE PROLIFERATION,1,191,17,0.5748094896715129
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS,1,191,17,0.5748094896715129
NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,1,191,17,0.5748094896715129
HYPOTHALAMUS DEVELOPMENT,1,191,17,0.5748094896715129
REGULATION OF DENDRITIC SPINE DEVELOPMENT,1,191,17,0.5748094896715129
REGULATION OF DENDRITE MORPHOGENESIS,1,191,17,0.5748094896715129
CATECHOL CONTAINING COMPOUND METABOLIC PROCESS,1,191,17,0.5748094896715129
NEGATIVE REGULATION OF PEPTIDE SECRETION,1,191,17,0.5748094896715129
REGULATION OF INTRACELLULAR PROTEIN TRANSPORT,1,191,17,0.5748094896715129
CELLULAR RESPONSE TO IONIZING RADIATION,1,191,17,0.5748094896715129
OVULATION CYCLE PROCESS,1,191,17,0.5748094896715129
CEREBRAL CORTEX NEURON DIFFERENTIATION,1,191,17,0.5748094896715129
REGULATION OF ENDOCRINE PROCESS,1,191,17,0.5748094896715129
SYNAPTIC MEMBRANE ADHESION,1,191,17,0.5748094896715129
REGULATION OF MEMBRANE DEPOLARIZATION,1,191,17,0.5748094896715129
SIGNAL TRANSDUCTION INVOLVED IN REGULATION OF GENE EXPRESSION,1,191,17,0.5748094896715129
POSITIVE REGULATION OF CELL DIVISION,1,191,17,0.5748094896715129
PRESYNAPSE ASSEMBLY,1,191,17,0.5748094896715129
RESPONSE TO ELECTRICAL STIMULUS,1,191,17,0.5748094896715129
HYDROGEN PEROXIDE METABOLIC PROCESS,1,191,17,0.5748094896715129
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,4,191,82,0.5764476280020092
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,4,191,82,0.5764476280020092
REGULATION OF BMP SIGNALING PATHWAY,2,191,39,0.5766635514547177
ENDODERM DEVELOPMENT,2,191,39,0.5766635514547177
INTRACELLULAR MONOATOMIC ION HOMEOSTASIS,7,191,146,0.5795158060626951
LIPID BIOSYNTHETIC PROCESS,6,191,125,0.580687420302738
RESPONSE TO LIPID,15,191,315,0.5864711286097675
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION,2,191,40,0.5906137737188795
ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,2,191,40,0.5906137737188795
REGULATION OF ACTIN FILAMENT ORGANIZATION,2,191,40,0.5906137737188795
REGULATION OF T CELL PROLIFERATION,3,191,62,0.5923021117079543
GLIOGENESIS,7,191,148,0.5942235079092173
CELLULAR OXIDANT DETOXIFICATION,1,191,18,0.5957187037479136
REGULATION OF MACROPHAGE ACTIVATION,1,191,18,0.5957187037479136
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,1,191,18,0.5957187037479136
POSTSYNAPTIC SPECIALIZATION ORGANIZATION,1,191,18,0.5957187037479136
MONOCYTE DIFFERENTIATION,1,191,18,0.5957187037479136
REGULATION OF ACTOMYOSIN STRUCTURE ORGANIZATION,1,191,18,0.5957187037479136
EXTRACELLULAR MATRIX ASSEMBLY,1,191,18,0.5957187037479136
HINDBRAIN MORPHOGENESIS,1,191,18,0.5957187037479136
REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN,1,191,18,0.5957187037479136
OUTFLOW TRACT SEPTUM MORPHOGENESIS,1,191,18,0.5957187037479136
CHOLESTEROL EFFLUX,1,191,18,0.5957187037479136
CELL AGGREGATION,1,191,18,0.5957187037479136
LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,1,191,18,0.5957187037479136
PIGMENT BIOSYNTHETIC PROCESS,1,191,18,0.5957187037479136
HETEROCHROMATIN FORMATION,1,191,18,0.5957187037479136
APICAL JUNCTION ASSEMBLY,1,191,18,0.5957187037479136
REGULATION OF DNA BIOSYNTHETIC PROCESS,1,191,18,0.5957187037479136
SISTER CHROMATID SEGREGATION,1,191,18,0.5957187037479136
NEGATIVE REGULATION OF HORMONE SECRETION,1,191,18,0.5957187037479136
XENOBIOTIC TRANSPORT,1,191,18,0.5957187037479136
TELOMERE MAINTENANCE,1,191,18,0.5957187037479136
POSITIVE REGULATION OF INTERLEUKIN 8 PRODUCTION,1,191,18,0.5957187037479136
INTERLEUKIN 4 PRODUCTION,1,191,18,0.5957187037479136
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION,1,191,18,0.5957187037479136
REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY,1,191,18,0.5957187037479136
INTRACELLULAR IRON ION HOMEOSTASIS,1,191,18,0.5957187037479136
POSITIVE REGULATION OF CARTILAGE DEVELOPMENT,1,191,18,0.5957187037479136
MORPHOGENESIS OF AN EPITHELIAL SHEET,1,191,18,0.5957187037479136
REGULATION OF TOR SIGNALING,1,191,18,0.5957187037479136
MULTICELLULAR ORGANISMAL MOVEMENT,1,191,18,0.5957187037479136
DEVELOPMENTAL PROCESS INVOLVED IN REPRODUCTION,13,191,275,0.5964487905400513
CELLULAR RESPONSE TO NUTRIENT LEVELS,3,191,63,0.6033066646463789
AXIS SPECIFICATION,2,191,41,0.604221306284245
MYELOID CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,2,191,41,0.604221306284245
NEGATIVE REGULATION OF ORGANELLE ORGANIZATION,2,191,41,0.604221306284245
T CELL RECEPTOR SIGNALING PATHWAY,2,191,41,0.604221306284245
MODIFICATION DEPENDENT MACROMOLECULE CATABOLIC PROCESS,2,191,41,0.604221306284245
POSITIVE REGULATION OF GLIOGENESIS,2,191,41,0.604221306284245
MYELOID LEUKOCYTE MEDIATED IMMUNITY,2,191,41,0.604221306284245
REPRODUCTIVE SYSTEM DEVELOPMENT,6,191,128,0.6042839989850767
RESPONSE TO DECREASED OXYGEN LEVELS,4,191,85,0.6052983542356836
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS,4,191,85,0.6052983542356836
NEGATIVE REGULATION OF CYTOKINE PRODUCTION,4,191,85,0.6052983542356836
CELLULAR RESPONSE TO STRESS,14,191,298,0.6070103115158647
ESTABLISHMENT OF PROTEIN LOCALIZATION,11,191,235,0.6084981792176705
REGULATION OF CELL CELL ADHESION,8,191,172,0.6130348381163574
TEMPERATURE HOMEOSTASIS,3,191,64,0.6141153036582906
ORGANIC HYDROXY COMPOUND TRANSPORT,4,191,86,0.6146489128446359
SECONDARY METABOLIC PROCESS,1,191,19,0.6156048040786243
SUBSTRATE ADHESION DEPENDENT CELL SPREADING,1,191,19,0.6156048040786243
POSITIVE REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,1,191,19,0.6156048040786243
REGULATION OF NEURONAL SYNAPTIC PLASTICITY,1,191,19,0.6156048040786243
MATERNAL PROCESS INVOLVED IN FEMALE PREGNANCY,1,191,19,0.6156048040786243
VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION,1,191,19,0.6156048040786243
BROWN FAT CELL DIFFERENTIATION,1,191,19,0.6156048040786243
POSITIVE REGULATION OF INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS,1,191,19,0.6156048040786243
B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,191,19,0.6156048040786243
PRESYNAPSE ORGANIZATION,1,191,19,0.6156048040786243
CARDIAC ATRIUM MORPHOGENESIS,1,191,19,0.6156048040786243
CARDIAC ATRIUM DEVELOPMENT,1,191,19,0.6156048040786243
POLYSACCHARIDE METABOLIC PROCESS,1,191,19,0.6156048040786243
NEGATIVE REGULATION OF TRANSLATION,1,191,19,0.6156048040786243
MESODERMAL CELL DIFFERENTIATION,1,191,19,0.6156048040786243
DEVELOPMENTAL PIGMENTATION,1,191,19,0.6156048040786243
CD8 POSITIVE ALPHA BETA T CELL ACTIVATION,1,191,19,0.6156048040786243
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY,1,191,19,0.6156048040786243
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,191,19,0.6156048040786243
POSITIVE REGULATION OF MULTICELLULAR ORGANISM GROWTH,1,191,19,0.6156048040786243
T CELL APOPTOTIC PROCESS,1,191,19,0.6156048040786243
REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,1,191,19,0.6156048040786243
NEUTROPHIL ACTIVATION,1,191,19,0.6156048040786243
CELLULAR RESPONSE TO NUTRIENT,1,191,19,0.6156048040786243
FOREBRAIN REGIONALIZATION,1,191,19,0.6156048040786243
ANATOMICAL STRUCTURE MATURATION,5,191,108,0.6167590323990713
CELLULAR RESPONSE TO PEPTIDE HORMONE STIMULUS,5,191,108,0.6167590323990713
RENAL SYSTEM PROCESS,2,191,42,0.6174860947165355
NEURON DEVELOPMENT,18,191,385,0.6212101753515878
MYELOID LEUKOCYTE MIGRATION,4,191,87,0.6238625403785056
BEHAVIOR,12,191,259,0.6243441287669103
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION,3,191,65,0.6247259383119
DEVELOPMENTAL CELL GROWTH,3,191,65,0.6247259383119
MICROTUBULE CYTOSKELETON ORGANIZATION,3,191,65,0.6247259383119
MICROTUBULE BASED MOVEMENT,3,191,65,0.6247259383119
PEPTIDE TRANSPORT,5,191,109,0.6250118499378436
MICROTUBULE BASED PROCESS,5,191,109,0.6250118499378436
T CELL DIFFERENTIATION,6,191,131,0.627154089934837
DNA METABOLIC PROCESS,6,191,131,0.627154089934837
CANONICAL NF KAPPAB SIGNAL TRANSDUCTION,2,191,43,0.6304089073304018
NEGATIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,2,191,43,0.6304089073304018
